index,Stock,Category,Size,Color
7646,2.0,KURTA SET,XL,Pink
7647,6.0,KURTA SET,XS,Pink
7648,3.0,KURTA SET,XXL,Pink
7649,2.0,KURTA SET,XXXL,Pink
7650,0.0,SET,L,Maroon
7651,1.0,SET,M,Maroon
7652,0.0,SET,S,Maroon
7653,0.0,SET,XL,Maroon
7654,1.0,SET,XS,Maroon
7655,0.0,SET,XXL,Maroon
7656,0.0,SET,XXXL,Maroon
7657,0.0,SET,L,Red
7658,3.0,SET,M,Red
7659,2.0,SET,S,Red
7660,1.0,SET,XL,Red
7661,2.0,SET,XS,Red
7662,0.0,SET,XXL,Red
7663,0.0,SET,XXXL,Red
7664,51.0,KURTA SET,L,Pink
7665,51.0,KURTA SET,M,Pink
7666,61.0,KURTA SET,S,Pink
7667,48.0,KURTA SET,XL,Pink
7668,19.0,KURTA SET,XS,Pink
7669,23.0,KURTA SET,XXL,Pink
7670,33.0,KURTA SET,XXXL,Pink
7671,4.0,KURTA SET,L,Blue
7672,3.0,KURTA SET,M,Blue
7673,5.0,KURTA SET,S,Blue
7674,5.0,KURTA SET,XL,Blue
7675,7.0,KURTA SET,XS,Blue
7676,3.0,KURTA SET,XXL,Blue
7677,3.0,KURTA SET,XXXL,Blue
7678,0.0,KURTA SET,L,Navy Blue
7679,1.0,KURTA SET,M,Navy Blue
7680,0.0,KURTA SET,S,Navy Blue
7681,1.0,KURTA SET,XL,Navy Blue
7682,2.0,KURTA SET,XS,Navy Blue
7683,0.0,KURTA SET,XXL,Navy Blue
7684,3.0,KURTA SET,XXXL,Navy Blue
7685,0.0,SET,L,Orange
7686,0.0,SET,M,Orange
7687,0.0,SET,S,Orange
7688,0.0,SET,XL,Orange
7689,3.0,SET,XS,Orange
7690,0.0,SET,XXL,Orange
7691,0.0,SET,XXXL,Orange
7692,0.0,SET,L,Black
7693,1.0,SET,M,Black
7694,0.0,SET,S,Black
7695,1.0,SET,XL,Black
7696,3.0,SET,XS,Black
7697,0.0,SET,XXL,Black
7698,0.0,SET,XXXL,Black
7699,20.0,KURTA SET,L,Blue
7700,38.0,KURTA SET,M,Blue
7701,16.0,KURTA SET,S,Blue
7702,19.0,KURTA SET,XL,Blue
7703,22.0,KURTA SET,XS,Blue
7704,3.0,KURTA SET,XXL,Blue
7705,4.0,KURTA SET,XXXL,Blue
7706,0.0,KURTA SET,L,Grey
7707,1.0,KURTA SET,M,Grey
7708,1.0,KURTA SET,S,Grey
7709,1.0,KURTA SET,XL,Grey
7710,2.0,KURTA SET,XS,Grey
7711,0.0,KURTA SET,XXL,Grey
7712,0.0,KURTA SET,XXXL,Grey
7713,10.0,KURTA SET,L,Yellow
7714,9.0,KURTA SET,M,Yellow
7715,21.0,KURTA SET,S,Yellow
7716,14.0,KURTA SET,XL,Yellow
7717,9.0,KURTA SET,XS,Yellow
7718,25.0,KURTA SET,XXL,Yellow
7719,14.0,KURTA SET,XXXL,Yellow
7720,28.0,KURTA SET,L,Mustard
7721,35.0,KURTA SET,M,Mustard
7722,52.0,KURTA SET,S,Mustard
7723,51.0,KURTA SET,XL,Mustard
7724,49.0,KURTA SET,XS,Mustard
7725,71.0,KURTA SET,XXL,Mustard
7726,21.0,KURTA SET,XXXL,Mustard
7727,1.0,KURTA SET,L,Beige
7728,1.0,KURTA SET,M,Beige
7729,0.0,KURTA SET,S,Beige
7730,1.0,KURTA SET,XL,Beige
7731,0.0,KURTA SET,XS,Beige
7732,0.0,KURTA SET,XXL,Beige
7733,4.0,KURTA SET,L,Blue
7734,1.0,KURTA SET,M,Blue
7735,1.0,KURTA SET,S,Blue
7736,4.0,KURTA SET,XL,Blue
7737,8.0,KURTA SET,XS,Blue
7738,7.0,KURTA SET,XXL,Blue
7739,0.0,KURTA SET,XXXL,Blue
7740,6.0,KURTA SET,L,Cream
7741,2.0,KURTA SET,M,Cream
7742,5.0,KURTA SET,S,Cream
7743,4.0,KURTA SET,XL,Cream
7744,52.0,KURTA SET,XS,Cream
7745,1.0,KURTA SET,XXL,Cream
7746,9.0,KURTA SET,XXXL,Cream
7747,51.0,KURTA SET,L,Multicolor
7748,59.0,KURTA SET,M,Multicolor
7749,22.0,KURTA SET,S,Multicolor
7750,9.0,KURTA SET,XL,Multicolor
7751,28.0,KURTA SET,XS,Multicolor
7752,65.0,KURTA SET,XXL,Multicolor
7753,104.0,KURTA SET,XXXL,Multicolor
7754,0.0,KURTA SET,L,White
7755,1.0,KURTA SET,M,White
7756,0.0,KURTA SET,S,White
7757,0.0,KURTA SET,XL,White
7758,6.0,KURTA SET,XS,White
7759,1.0,KURTA SET,XXL,White
7760,3.0,KURTA SET,XXXL,White
7761,18.0,KURTA SET,L,Black
7762,4.0,KURTA SET,M,Black
7763,6.0,KURTA SET,S,Black
7764,44.0,KURTA SET,XL,Black
7765,109.0,KURTA SET,XS,Black
7766,2.0,KURTA SET,XXL,Black
7767,4.0,KURTA SET,XXXL,Black
7768,123.0,KURTA SET,L,Olive Green
7769,73.0,KURTA SET,M,Olive Green
7770,293.0,KURTA SET,S,Olive Green
7771,116.0,KURTA SET,XL,Olive Green
7772,45.0,KURTA SET,XS,Olive Green
7773,52.0,KURTA SET,XXL,Olive Green
7774,26.0,KURTA SET,XXXL,Olive Green
7775,11.0,KURTA SET,L,Teal
7776,6.0,KURTA SET,M,Teal
7777,10.0,KURTA SET,S,Teal
7778,11.0,KURTA SET,XL,Teal
7779,10.0,KURTA SET,XS,Teal
7780,2.0,KURTA SET,XXL,Teal
7781,4.0,KURTA SET,XXXL,Teal
7782,39.0,KURTA SET,L,Mustard
7783,31.0,KURTA SET,M,Mustard
7784,39.0,KURTA SET,S,Mustard
7785,42.0,KURTA SET,XL,Mustard
7786,26.0,KURTA SET,XS,Mustard
7787,38.0,KURTA SET,XXL,Mustard
7788,7.0,KURTA SET,XXXL,Mustard
7789,13.0,KURTA SET,L,Navy Blue
7790,94.0,KURTA SET,M,Navy Blue
7791,38.0,KURTA SET,S,Navy Blue
7792,38.0,KURTA SET,XL,Navy Blue
7793,108.0,KURTA SET,XS,Navy Blue
7794,1.0,KURTA SET,XXL,Navy Blue
7795,0.0,KURTA SET,XXXL,Navy Blue
7796,113.0,KURTA SET,L,Peach
7797,318.0,KURTA SET,M,Peach
7798,136.0,KURTA SET,S,Peach
7799,71.0,KURTA SET,XL,Peach
7800,102.0,KURTA SET,XS,Peach
7801,63.0,KURTA SET,XXL,Peach
7802,52.0,KURTA SET,XXXL,Peach
7803,30.0,KURTA SET,L,Pink
7804,85.0,KURTA SET,M,Pink
7805,31.0,KURTA SET,S,Pink
7806,10.0,KURTA SET,XL,Pink
7807,106.0,KURTA SET,XS,Pink
7808,13.0,KURTA SET,XXL,Pink
7809,58.0,KURTA SET,XXXL,Pink
7810,1.0,KURTA SET,L,Navy Blue
7811,2.0,KURTA SET,M,Navy Blue
7812,3.0,KURTA SET,S,Navy Blue
7813,3.0,KURTA SET,XL,Navy Blue
7814,35.0,KURTA SET,XS,Navy Blue
7815,2.0,KURTA SET,XXL,Navy Blue
7816,1.0,KURTA SET,XXXL,Navy Blue
7817,3.0,KURTA SET,L,Teal
7818,6.0,KURTA SET,M,Teal
7819,18.0,KURTA SET,S,Teal
7820,4.0,KURTA SET,XL,Teal
7821,25.0,KURTA SET,XS,Teal
7822,7.0,KURTA SET,XXL,Teal
7823,8.0,KURTA SET,XXXL,Teal
7824,1.0,KURTA SET,L,Pink
7825,4.0,KURTA SET,M,Pink
7826,29.0,KURTA SET,S,Pink
7827,11.0,KURTA SET,XL,Pink
7828,10.0,KURTA SET,XS,Pink
7829,32.0,KURTA SET,XXL,Pink
7830,42.0,KURTA SET,XXXL,Pink
7831,84.0,KURTA SET,L,Mustard
7832,96.0,KURTA SET,M,Mustard
7833,53.0,KURTA SET,S,Mustard
7834,27.0,KURTA SET,XL,Mustard
7835,114.0,KURTA SET,XS,Mustard
7836,167.0,KURTA SET,XXL,Mustard
7837,82.0,KURTA SET,XXXL,Mustard
7838,8.0,KURTA SET,L,Beige
7839,3.0,KURTA SET,M,Beige
7840,6.0,KURTA SET,S,Beige
7841,4.0,KURTA SET,XL,Beige
7842,19.0,KURTA SET,XS,Beige
7843,7.0,KURTA SET,XXL,Beige
7844,16.0,KURTA SET,XXXL,Beige
7845,51.0,KURTA SET,L,Red
7846,85.0,KURTA SET,M,Red
7847,81.0,KURTA SET,S,Red
7848,40.0,KURTA SET,XL,Red
7849,67.0,KURTA SET,XS,Red
7850,26.0,KURTA SET,XXL,Red
7851,22.0,KURTA SET,XXXL,Red
7852,358.0,KURTA SET,L,Mustard
7853,11.0,KURTA SET,M,Mustard
7854,196.0,KURTA SET,S,Mustard
7855,117.0,KURTA SET,XL,Mustard
7856,191.0,KURTA SET,XS,Mustard
7857,104.0,KURTA SET,XXL,Mustard
7858,49.0,KURTA SET,XXXL,Mustard
7859,2.0,KURTA SET,L,Pink
7860,3.0,KURTA SET,M,Pink
7861,4.0,KURTA SET,S,Pink
7862,3.0,KURTA SET,XL,Pink
7863,25.0,KURTA SET,XS,Pink
7864,3.0,KURTA SET,XXL,Pink
7865,2.0,KURTA SET,XXXL,Pink
7866,11.0,KURTA SET,L,Peach
7867,44.0,KURTA SET,M,Peach
7868,45.0,KURTA SET,S,Peach
7869,5.0,KURTA SET,XL,Peach
7870,40.0,KURTA SET,XS,Peach
7871,7.0,KURTA SET,XXL,Peach
7872,21.0,KURTA SET,XXXL,Peach
7873,1.0,KURTA SET,L,Maroon
7874,3.0,KURTA SET,M,Maroon
7875,13.0,KURTA SET,S,Maroon
7876,2.0,KURTA SET,XL,Maroon
7877,68.0,KURTA SET,XS,Maroon
7878,5.0,KURTA SET,XXL,Maroon
7879,1.0,KURTA SET,XXXL,Maroon
7880,2.0,KURTA SET,L,Olive
7881,4.0,KURTA SET,M,Olive
7882,2.0,KURTA SET,S,Olive
7883,2.0,KURTA SET,XL,Olive
7884,11.0,KURTA SET,XS,Olive
7885,1.0,KURTA SET,XXL,Olive
7886,2.0,KURTA SET,XXXL,Olive
7887,0.0,KURTA SET,L,Teal
7888,0.0,KURTA SET,M,Teal
7889,0.0,KURTA SET,S,Teal
7890,1.0,KURTA SET,XL,Teal
7891,0.0,KURTA SET,XS,Teal
7892,0.0,KURTA SET,XXL,Teal
7893,1.0,KURTA SET,XXXL,Teal
7894,8.0,KURTA SET,L,Maroon
7895,37.0,KURTA SET,M,Maroon
7896,16.0,KURTA SET,S,Maroon
7897,7.0,KURTA SET,XL,Maroon
7898,14.0,KURTA SET,XS,Maroon
7899,12.0,KURTA SET,XXL,Maroon
7900,8.0,KURTA SET,XXXL,Maroon
7901,4.0,KURTA SET,L,Green
7902,2.0,KURTA SET,M,Green
7903,5.0,KURTA SET,S,Green
7904,4.0,KURTA SET,XL,Green
7905,3.0,KURTA SET,XS,Green
7906,3.0,KURTA SET,XXL,Green
7907,5.0,KURTA SET,XXXL,Green
7908,2.0,KURTA SET,L,Yellow
7909,9.0,KURTA SET,M,Yellow
7910,15.0,KURTA SET,S,Yellow
7911,3.0,KURTA SET,XL,Yellow
7912,15.0,KURTA SET,XS,Yellow
7913,6.0,KURTA SET,XXL,Yellow
7914,4.0,KURTA SET,XXXL,Yellow
7915,0.0,KURTA SET,L,Cream
7916,0.0,KURTA SET,M,Cream
7917,1.0,KURTA SET,S,Cream
7918,0.0,KURTA SET,XL,Cream
7919,2.0,KURTA SET,XS,Cream
7920,1.0,KURTA SET,XXL,Cream
7921,0.0,KURTA SET,XXXL,Cream
7922,7.0,KURTA SET,L,Pink
7923,15.0,KURTA SET,M,Pink
7924,38.0,KURTA SET,S,Pink
7925,8.0,KURTA SET,XL,Pink
7926,27.0,KURTA SET,XS,Pink
7927,15.0,KURTA SET,XXL,Pink
7928,2.0,KURTA SET,XXXL,Pink
7929,2.0,KURTA SET,L,Grey
7930,5.0,KURTA SET,M,Grey
7931,2.0,KURTA SET,S,Grey
7932,3.0,KURTA SET,XL,Grey
7933,18.0,KURTA SET,XS,Grey
7934,0.0,KURTA SET,XXL,Grey
7935,0.0,KURTA SET,XXXL,Grey
7936,1.0,KURTA SET,L,Teal
7937,1.0,KURTA SET,M,Teal
7938,2.0,KURTA SET,S,Teal
7939,1.0,KURTA SET,XL,Teal
7940,2.0,KURTA SET,XS,Teal
7941,3.0,KURTA SET,XXL,Teal
7942,1.0,KURTA SET,XXXL,Teal
7943,0.0,KURTA SET,M,Grey
7944,2.0,KURTA SET,XXL,Grey
7945,2.0,KURTA SET,L,Mustard
7946,1.0,KURTA SET,M,Mustard
7947,2.0,KURTA SET,XL,Mustard
7948,2.0,KURTA SET,XS,Mustard
7949,3.0,KURTA SET,XXL,Mustard
7950,2.0,KURTA SET,XXXL,Mustard
7951,0.0,KURTA SET,L,Light Green
7952,3.0,KURTA SET,M,Light Green
7953,3.0,KURTA SET,S,Light Green
7954,2.0,KURTA SET,XL,Light Green
7955,1.0,KURTA SET,XXL,Light Green
7956,3.0,KURTA SET,L,Sea Green
7957,7.0,KURTA SET,M,Sea Green
7958,10.0,KURTA SET,S,Sea Green
7959,6.0,KURTA SET,XL,Sea Green
7960,18.0,KURTA SET,XS,Sea Green
7961,9.0,KURTA SET,XXL,Sea Green
7962,4.0,KURTA SET,XXXL,Sea Green
7963,4.0,KURTA SET,L,Sky Blue
7964,3.0,KURTA SET,M,Sky Blue
7965,5.0,KURTA SET,S,Sky Blue
7966,4.0,KURTA SET,XL,Sky Blue
7967,9.0,KURTA SET,XS,Sky Blue
7968,10.0,KURTA SET,XXL,Sky Blue
7969,5.0,KURTA SET,XXXL,Sky Blue
7970,6.0,KURTA SET,L,Turquoise Green
7971,5.0,KURTA SET,M,Turquoise Green
7972,23.0,KURTA SET,S,Turquoise Green
7973,5.0,KURTA SET,XL,Turquoise Green
7974,65.0,KURTA SET,XS,Turquoise Green
7975,2.0,KURTA SET,XXL,Turquoise Green
7976,2.0,KURTA SET,XXXL,Turquoise Green
7977,2.0,KURTA SET,L,White
7978,3.0,KURTA SET,M,White
7979,33.0,KURTA SET,S,White
7980,3.0,KURTA SET,XL,White
7981,31.0,KURTA SET,XS,White
7982,7.0,KURTA SET,XXL,White
7983,3.0,KURTA SET,XXXL,White
7984,0.0,KURTA SET,L,Mustard
7985,8.0,KURTA SET,M,Mustard
7986,13.0,KURTA SET,S,Mustard
7987,2.0,KURTA SET,XL,Mustard
7988,44.0,KURTA SET,XS,Mustard
7989,11.0,KURTA SET,XXL,Mustard
7990,29.0,KURTA SET,XXXL,Mustard
7991,1.0,KURTA SET,L,Pink
7992,2.0,KURTA SET,M,Pink
7993,5.0,KURTA SET,S,Pink
7994,2.0,KURTA SET,XL,Pink
7995,28.0,KURTA SET,XS,Pink
7996,4.0,KURTA SET,XXL,Pink
7997,3.0,KURTA SET,XXXL,Pink
7998,2.0,KURTA SET,L,Rust
7999,0.0,KURTA SET,M,Rust
8000,6.0,KURTA SET,S,Rust
8001,3.0,KURTA SET,XL,Rust
8002,6.0,KURTA SET,XS,Rust
8003,5.0,KURTA SET,XXL,Rust
8004,65.0,KURTA SET,XXXL,Rust
8005,2.0,KURTA,L,Mustard
8006,2.0,KURTA,M,Mustard
8007,2.0,KURTA,S,Mustard
8008,14.0,KURTA,XL,Mustard
8009,9.0,KURTA,XS,Mustard
8010,5.0,KURTA,XXL,Mustard
8011,4.0,KURTA,XXXL,Mustard
8012,33.0,KURTA SET,L,Grey
8013,13.0,KURTA SET,M,Grey
8014,49.0,KURTA SET,S,Grey
8015,4.0,KURTA SET,XL,Grey
8016,4.0,KURTA SET,XS,Grey
8017,6.0,KURTA SET,XXL,Grey
8018,4.0,KURTA SET,XXXL,Grey
8019,2.0,KURTA SET,L,Pink
8020,6.0,KURTA SET,M,Pink
8021,4.0,KURTA SET,S,Pink
8022,6.0,KURTA SET,XL,Pink
8023,6.0,KURTA SET,XS,Pink
8024,6.0,KURTA SET,XXL,Pink
8025,2.0,KURTA SET,XXXL,Pink
8026,9.0,KURTA SET,L,Yellow
8027,30.0,KURTA SET,M,Yellow
8028,6.0,KURTA SET,S,Yellow
8029,2.0,KURTA SET,XL,Yellow
8030,46.0,KURTA SET,XS,Yellow
8031,6.0,KURTA SET,XXL,Yellow
8032,2.0,KURTA SET,XXXL,Yellow
8033,21.0,KURTA SET,L,Mauve
8034,25.0,KURTA SET,M,Mauve
8035,36.0,KURTA SET,S,Mauve
8036,18.0,KURTA SET,XL,Mauve
8037,25.0,KURTA SET,XS,Mauve
8038,28.0,KURTA SET,XXL,Mauve
8039,29.0,KURTA SET,XXXL,Mauve
8040,29.0,KURTA SET,L,Blue
8041,30.0,KURTA SET,M,Blue
8042,35.0,KURTA SET,S,Blue
8043,53.0,KURTA SET,XL,Blue
8044,23.0,KURTA SET,XS,Blue
8045,21.0,KURTA SET,XXL,Blue
8046,10.0,KURTA SET,XXXL,Blue
8047,0.0,KURTA SET,L,Cream
8048,2.0,KURTA SET,M,Cream
8049,2.0,KURTA SET,XL,Cream
8050,2.0,KURTA SET,XXL,Cream
8051,13.0,KURTA SET,L,Pink
8052,37.0,KURTA SET,M,Pink
8053,44.0,KURTA SET,S,Pink
8054,4.0,KURTA SET,XL,Pink
8055,30.0,KURTA SET,XS,Pink
8056,2.0,KURTA SET,XXL,Pink
8057,8.0,KURTA SET,XXXL,Pink
8058,4.0,KURTA SET,L,Pink
8059,4.0,KURTA SET,M,Pink
8060,5.0,KURTA SET,S,Pink
8061,2.0,KURTA SET,XL,Pink
8062,17.0,KURTA SET,XS,Pink
8063,1.0,KURTA SET,XXL,Pink
8064,2.0,KURTA SET,XXXL,Pink
8065,0.0,KURTA SET,L,Green
8066,0.0,KURTA SET,M,Green
8067,0.0,KURTA SET,S,Green
8068,0.0,KURTA SET,XL,Green
8069,0.0,KURTA SET,XXL,Green
8071,0.0,KURTA SET,L,Beige
8072,0.0,KURTA SET,M,Beige
8073,1.0,KURTA SET,S,Beige
8074,1.0,KURTA SET,XL,Beige
8075,0.0,KURTA SET,XXL,Beige
8076,8.0,SET,L,Pink
8077,6.0,SET,M,Pink
8078,9.0,SET,S,Pink
8079,8.0,SET,XL,Pink
8080,18.0,SET,XS,Pink
8081,0.0,SET,XXL,Pink
8082,4.0,SET,XXXL,Pink
8083,2.0,KURTA SET,L,Grey
8084,2.0,KURTA SET,M,Grey
8085,5.0,KURTA SET,S,Grey
8086,1.0,KURTA SET,XL,Grey
8087,35.0,KURTA SET,XS,Grey
8088,2.0,KURTA SET,XXL,Grey
8089,2.0,KURTA SET,XXXL,Grey
8090,4.0,KURTA SET,L,OFF WHITE
8091,4.0,KURTA SET,M,OFF WHITE
8092,7.0,KURTA SET,S,OFF WHITE
8093,2.0,KURTA SET,XL,OFF WHITE
8094,3.0,KURTA SET,XS,OFF WHITE
8095,2.0,KURTA SET,XXL,OFF WHITE
8096,4.0,KURTA SET,XXXL,OFF WHITE
8097,17.0,KURTA SET,L,Yellow
8098,17.0,KURTA SET,M,Yellow
8099,43.0,KURTA SET,S,Yellow
8100,27.0,KURTA SET,XL,Yellow
8101,26.0,KURTA SET,XS,Yellow
8102,10.0,KURTA SET,XXL,Yellow
8103,7.0,KURTA SET,XXXL,Yellow
8104,0.0,KURTA SET,L,Turquoise Green
8105,0.0,KURTA SET,M,Turquoise Green
8106,0.0,KURTA SET,S,Turquoise Green
8107,1.0,KURTA SET,XS,Turquoise Green
8108,1.0,KURTA SET,XXL,Turquoise Green
8109,0.0,KURTA SET,XXXL,Turquoise Green
8110,2.0,KURTA SET,L,Black
8111,2.0,KURTA SET,M,Black
8112,12.0,KURTA SET,S,Black
8113,3.0,KURTA SET,XL,Black
8114,5.0,KURTA SET,XS,Black
8115,2.0,KURTA SET,XXL,Black
8116,2.0,KURTA SET,XXXL,Black
8117,4.0,KURTA SET,L,Blue
8118,10.0,KURTA SET,M,Blue
8119,8.0,KURTA SET,S,Blue
8120,10.0,KURTA SET,XL,Blue
8121,12.0,KURTA SET,XS,Blue
8122,3.0,KURTA SET,XXL,Blue
8123,3.0,KURTA SET,XXXL,Blue
8124,30.0,KURTA SET,L,Pink
8125,26.0,KURTA SET,M,Pink
8126,35.0,KURTA SET,S,Pink
8127,34.0,KURTA SET,XL,Pink
8128,20.0,KURTA SET,XS,Pink
8129,13.0,KURTA SET,XXL,Pink
8130,27.0,KURTA SET,XXXL,Pink
8131,85.0,KURTA SET,L,Mustard
8132,113.0,KURTA SET,M,Mustard
8133,131.0,KURTA SET,S,Mustard
8134,103.0,KURTA SET,XL,Mustard
8135,92.0,KURTA SET,XS,Mustard
8136,43.0,KURTA SET,XXL,Mustard
8137,39.0,KURTA SET,XXXL,Mustard
8138,8.0,KURTA SET,L,Red
8139,22.0,KURTA SET,M,Red
8140,39.0,KURTA SET,S,Red
8141,4.0,KURTA SET,XL,Red
8142,42.0,KURTA SET,XS,Red
8143,10.0,KURTA SET,XXL,Red
8144,4.0,KURTA SET,XXXL,Red
8145,5.0,KURTA SET,L,Teal
8146,6.0,KURTA SET,M,Teal
8147,25.0,KURTA SET,S,Teal
8148,3.0,KURTA SET,XL,Teal
8149,49.0,KURTA SET,XS,Teal
8150,2.0,KURTA SET,XXL,Teal
8151,4.0,KURTA SET,XXXL,Teal
8152,4.0,KURTA SET,L,Teal
8153,7.0,KURTA SET,M,Teal
8154,4.0,KURTA SET,S,Teal
8155,12.0,KURTA SET,XL,Teal
8156,7.0,KURTA SET,XS,Teal
8157,4.0,KURTA SET,XXL,Teal
8158,10.0,KURTA SET,XXXL,Teal
8159,2.0,KURTA SET,L,Green
8160,9.0,KURTA SET,M,Green
8161,18.0,KURTA SET,S,Green
8162,4.0,KURTA SET,XL,Green
8163,52.0,KURTA SET,XS,Green
8164,3.0,KURTA SET,XXL,Green
8165,13.0,KURTA SET,XXXL,Green
8166,13.0,KURTA SET,L,Magenta
8167,35.0,KURTA SET,M,Magenta
8168,5.0,KURTA SET,S,Magenta
8169,2.0,KURTA SET,XL,Magenta
8170,2.0,KURTA SET,XS,Magenta
8171,4.0,KURTA SET,XXL,Magenta
8172,5.0,KURTA SET,XXXL,Magenta
8173,44.0,KURTA,L,Cream
8174,15.0,KURTA,M,Cream
8175,53.0,KURTA,S,Cream
8176,32.0,KURTA,XL,Cream
8177,40.0,KURTA,XS,Cream
8178,31.0,KURTA,XXL,Cream
8179,26.0,KURTA,XXXL,Cream
8180,105.0,KURTA SET,L,Yellow
8181,154.0,KURTA SET,M,Yellow
8182,223.0,KURTA SET,S,Yellow
8183,55.0,KURTA SET,XL,Yellow
8184,148.0,KURTA SET,XS,Yellow
8185,76.0,KURTA SET,XXL,Yellow
8186,95.0,KURTA SET,XXXL,Yellow
8187,6.0,KURTA SET,L,Black
8188,11.0,KURTA SET,M,Black
8189,26.0,KURTA SET,S,Black
8190,8.0,KURTA SET,XL,Black
8191,13.0,KURTA SET,XS,Black
8192,8.0,KURTA SET,XXL,Black
8193,2.0,KURTA SET,XXXL,Black
8194,2.0,KURTA SET,L,Grey
8195,3.0,KURTA SET,M,Grey
8196,7.0,KURTA SET,S,Grey
8197,2.0,KURTA SET,XL,Grey
8198,10.0,KURTA SET,XS,Grey
8199,3.0,KURTA SET,XXL,Grey
8200,2.0,KURTA SET,XXXL,Grey
8201,1.0,SET,L,Beige
8202,3.0,SET,M,Beige
8203,5.0,SET,S,Beige
8204,3.0,SET,XL,Beige
8205,2.0,SET,XS,Beige
8206,0.0,SET,XXL,Beige
8207,2.0,SET,XXXL,Beige
8208,0.0,KURTA SET,L,OFF WHITE
8209,1.0,KURTA SET,M,OFF WHITE
8210,7.0,KURTA SET,S,OFF WHITE
8211,1.0,KURTA SET,XL,OFF WHITE
8212,6.0,KURTA SET,XS,OFF WHITE
8213,1.0,KURTA SET,XXL,OFF WHITE
8214,3.0,KURTA SET,XXXL,OFF WHITE
8215,0.0,KURTA SET,L,Grey
8216,1.0,KURTA SET,M,Grey
8217,0.0,KURTA SET,S,Grey
8218,1.0,KURTA SET,XL,Grey
8219,3.0,KURTA SET,XXL,Grey
8220,1.0,KURTA SET,L,Turquoise
8221,0.0,KURTA SET,M,Turquoise
8222,3.0,KURTA SET,S,Turquoise
8223,0.0,KURTA SET,XL,Turquoise
8224,0.0,KURTA SET,XXL,Turquoise
8225,4.0,KURTA SET,L,Green
8226,1.0,KURTA SET,M,Green
8227,4.0,KURTA SET,S,Green
8228,2.0,KURTA SET,XL,Green
8229,44.0,KURTA SET,XS,Green
8230,2.0,KURTA SET,XXL,Green
8231,45.0,KURTA SET,XXXL,Green
8232,4.0,KURTA SET,L,Turquoise
8233,6.0,KURTA SET,M,Turquoise
8234,15.0,KURTA SET,S,Turquoise
8235,5.0,KURTA SET,XL,Turquoise
8236,40.0,KURTA SET,XS,Turquoise
8237,17.0,KURTA SET,XXL,Turquoise
8238,28.0,KURTA SET,XXXL,Turquoise
8239,76.0,KURTA SET,L,Gold
8240,295.0,KURTA SET,M,Gold
8241,330.0,KURTA SET,S,Gold
8242,81.0,KURTA SET,XL,Gold
8243,237.0,KURTA SET,XS,Gold
8244,127.0,KURTA SET,XXL,Gold
8245,12.0,KURTA SET,XXXL,Gold
8246,9.0,KURTA SET,L,Pink
8247,84.0,KURTA SET,M,Pink
8248,19.0,KURTA SET,S,Pink
8249,33.0,KURTA SET,XL,Pink
8250,18.0,KURTA SET,XS,Pink
8251,14.0,KURTA SET,XXL,Pink
8252,16.0,KURTA SET,XXXL,Pink
8253,35.0,SET,L,Black
8254,112.0,SET,M,Black
8255,57.0,SET,S,Black
8256,60.0,SET,XL,Black
8257,47.0,SET,XS,Black
8258,19.0,SET,XXL,Black
8259,53.0,SET,XXXL,Black
8260,97.0,SET,L,Pink
8261,109.0,SET,M,Pink
8262,128.0,SET,S,Pink
8263,67.0,SET,XL,Pink
8264,107.0,SET,XS,Pink
8265,103.0,SET,XXL,Pink
8266,103.0,SET,XXXL,Pink
8267,384.0,KURTA SET,L,OFF WHITE
8268,542.0,KURTA SET,M,OFF WHITE
8269,807.0,KURTA SET,S,OFF WHITE
8270,176.0,KURTA SET,XL,OFF WHITE
8271,403.0,KURTA SET,XS,OFF WHITE
8272,191.0,KURTA SET,XXL,OFF WHITE
8273,112.0,KURTA SET,XXXL,OFF WHITE
8274,89.0,SET,L,Green
8275,310.0,SET,M,Green
8276,143.0,SET,S,Green
8277,90.0,SET,XL,Green
8278,162.0,SET,XS,Green
8279,13.0,SET,XXL,Green
8280,26.0,SET,XXXL,Green
8281,0.0,KURTA SET,L,Green
8282,1.0,KURTA SET,M,Green
8283,10.0,KURTA SET,S,Green
8284,3.0,KURTA SET,XL,Green
8285,5.0,KURTA SET,XXL,Green
8286,0.0,KURTA,L,Green
8287,2.0,KURTA,M,Green
8288,8.0,KURTA,S,Green
8289,5.0,KURTA,XL,Green
8290,1.0,KURTA,XS,Green
8291,2.0,KURTA,XXL,Green
8292,3.0,KURTA,XXXL,Green
8293,3.0,KURTA SET,L,Mustard
8294,8.0,KURTA SET,M,Mustard
8295,6.0,KURTA SET,S,Mustard
8296,4.0,KURTA SET,XL,Mustard
8297,46.0,KURTA SET,XS,Mustard
8298,5.0,KURTA SET,XXL,Mustard
8299,17.0,KURTA SET,XXXL,Mustard
8300,637.0,KURTA SET,L,Brown
8301,880.0,KURTA SET,M,Brown
8302,871.0,KURTA SET,S,Brown
8303,445.0,KURTA SET,XL,Brown
8304,862.0,KURTA SET,XS,Brown
8305,146.0,KURTA SET,XXL,Brown
8306,51.0,KURTA SET,XXXL,Brown
8307,2.0,KURTA SET,L,Yellow
8308,11.0,KURTA SET,M,Yellow
8309,14.0,KURTA SET,S,Yellow
8310,13.0,KURTA SET,XL,Yellow
8311,25.0,KURTA SET,XS,Yellow
8312,39.0,KURTA SET,XXL,Yellow
